"Grand lecteur de K . Dick ,  je vous propose mon analyse point par point de la série adapté d un de ses plus célèbres romans : The Man in the High Castle .(   .   ) . ( 41614 ); Pour ceux que ça emmerde de lire un long texte ,  vous pouvez retrouver un résumé de mon avis tout en bas de la critique ,  il vaut tout aussi bien que les pavés qui vont suivre . Pour les autres ,  je vous préviens ,  il y a du spoil du livre qu il vaut mieux avoir lu avant (ou du moins pour ceux qui espèrent le lire un jour) .  Quant au seul vrai spoil de la série ,  il est balisé ,  donc pas de soucis . C est parti . De quoi parle vraiment le livre de Dick  . Le Maître du Haut Château a beau avoir été récompensé par le prix Hugo Howard ,  il n en déçoit pas moins de nombreux lecteurs encore aujourd hui tant on leur vend des qualités que le livre n a pas .  Ce n est pas une uchronie palpitante .  C est simplement le récit calme d une Amérique sous occupation .  On y suit des personnages trimbalés par leurs vies ordinaires dans un San Francisco habitué à l occupant Japonais .  Il n y a ,  dans le livre ,  pas une seule forme de résistance ,  si ce n est celle d un certain Frank Frink qui décide de monter son petit business de joaillerie alors que sa religion juive (qu il cache) lui interdit .  Pas de terreur ,  pas d’oppression visible ,  mais bien une acculturation car c est ainsi que naissent les Empires ,  pas forcément en détruisant leurs ennemis mais en les phagocitant .  Le livre raconte aussi ,  en parallèle ,  l histoire de complots lointains qui se préparent chez les nazis ,  en vue d une guerre prochaine qu un certain monsieur Tagomi aimerait éviter sans pouvoir y faire grand-chose .  Puis ,  comme une cerise sur le gâteau ,  l introduction d un livre La sauterelle pèse lourd qui raconte une autre réalité ,  unce que ça aurait pu êtresi les alliés avaient gagné la guerre .  Et ce livre éveille le vain espoir d une certaine Juliana(ex-femme de Frink) qui décide d aller rejoindre le plus facilement du monde son auteur ,  le maître du haut château . Je résume le livre car il faut bien avoir en tête l intention de K . Dick lorsqu il l écrit .  Il pose simplement une question : en quoi ce monde où nous serions perdants diffère-t-il tellement de celui où nous sommes gagnants ,  et même de celui que raconte la sauterelle pèse lourd  .  En effet ,  la vie des gens ordinaires y serait la même . La série ,  pour des raisons valables ,  décide de raconter autre chose . Des écarts qui fonctionnentLa série s écarte souvent du roman pour donner à cette histoire une plus ample dimension .  Tout d abord ,  une excellente idée : celle de ne pas introduire UN livre (la sauterelle pèse lourd) mais DES films qui montrent une réalité alternative où les alliés auraient gagnés la guerre .  D un coup ,  cet élément très Dickien prend une toute autre allure puisque les films ,  contrairement au livre ,  défient les questions techniques .  En effet ,  il est bien plus facile de mentir par écrit que par pellicule ,  surtout lorsque celles-ci montrent en images (réelles) des soldats soviétiques entrain de prendre Berlin ou des marines US entrain de soulever le drapeau de la victoire à Iwo-Jima .  La dimension SF a d emblée plus de force dans la série qu elle n en a dans le livre .  La série abandonne donc l hypothèse que suggérait le livre au lecteur ,  à savoir que ce maître du haut château pourrait être un menteur ,  comme le Yi-king une foutaise et Juliania une folle .  K . Dick ouvrait le champs des possibles ,  la série non . Ce qui est Dickien dans la sérieJ entends par là relever ce qui pour moi ressemble à du K . Dick dans la série ,  et ce qui respecte le roman .  Mais n allez pas croire que je demande à la série de coller au roman ,  loin de là .  Seulement voilà ,  il y a des éléments que les scénaristes ont préféré garder et ils ont bien fait .  Par exemple ,  ils ont bien fait de garder les rôles principaux de quelques personnages .  Callahan ,  bijoutier soumis à ses clients nippons qu il déteste mais qu il fait semblant d admirer .  Personnage qui permettait à Dick de décrire les relations tendues entre les vainqueurs et les vaincus (ou occupant et occupés) .  Mais le meilleur personnage est celui de Tagomi ,  ici ministre du commerce japonais ,  inquiet du sort de son pays alors qu il sent arriver une prochaine guerre .  Et cet élément qui n était qu en second plan dans le livre devient dans la série un axe narratif aussi important que celui des fameux films .  Tagomi magouille avec un certain Wegener (suédois nazi) pour éviter une guerre que les deux nations veulent .  Wegener et Tagomi sont donc des traîtres puisqu ils veulent freiner les ambitions respectives de leurs pays .  Ce sont à mes yeux les deux personnages les plus intéressants de la série car ils la boostent durant une bonne partie sans pour autant dénaturer l intention originale de K . Dick .  Une nouvelle guerre est en marche mais tout le monde n en veut pas .  Les nippons et les nazis ne sont pas tous des salauds .  Hitler lui-même refusecette guerre même si d autres complotent contre lui (ou attendent impatiemment sa mort) pour prendre sa place et accélérer l Histoire .  Là encore ,  c était dans le livre de K . Dick et c était une excellente idée . Et enfin ,  la série respecte un certainton dickienpar ses nombreux dialogues bien écrits ,  posés ,  lents et soutenus par des tensions invisibles et des intérêts personnels .  Car pour moi K . Dick ,  ce n est pas d abord des androïdes et des simulacres mais surtout des hommes posés dans un bureau entrain de discuter calmement business ou politique .  Lisez-le et vous verrez .  Là où on l a peut-être le mieux adapté reste cette fameuse scène de l interrogatoire au début du Blade Runner de Ridley Scott .  Bref ,  je m égare ,  mais tout ça pour dire que l ambiance de The Man in the High Castle est une très bonne adaptation de l ambiance de l ensemble des romans de K . Dick .  Ceci-dit ce n est pas forcément un bon point pour la série ,  c est même justement ce qui lui fait défaut . Ce que je reproche à la sérieC est d échouer dans son envie de booster le rythme .  En effet ,  le roman de K . Dick est lent car il raconte quelque chose de lent : la vie des gens ordinaires .  Mais la série ,  elle ,  décide de s écarter du livre en racontant non pas une acculturation entre américains et japonais mais une guerre de résistance .  Rappelons qu il n y a pas de nazis dans le roman ,  on voit surtout les japonais .  Mais dans la série ,  il y en a et ils sont encore et toujours ces éternels affreux officiers prêts à vous tirer une balle dans la nuque .  Les japonais quant à eux sont des oppresseurs qui se mettent à utiliser des chambres à gaz .  Si la série parvient à brosser de temps en temps quelques subtilités avec des personnages comme Tagomi ou Wegener ,  elle dessine malgré tout un univers balourd et facile où les forces de l axe sont les méchants ,  et les américains les gentils .  Chose que K . Dick prenait soin d éviter . Et bien soit .  Je ne suis pas contre enlever un peu de subtilité si c est pour ajouter un peu de rythme .  Malheureusement ce n est pas ce que fait la série .  Elle promet beaucoup de choses aux spectateurs en démarrant fort avec ses résistants et ses méchants nazis (dont l excellent Obergruppenführer John Smith) mais oriente différemmentl uchronie ,  par rapport à ce que K . Dick en faisait :Dans le livre ,  personne ne se bat et personne ne souffre .  Les gens ont simplement la défaite amère et le rêve d une réalité alternative où l Amérique serait victorieuse ne pose même pas de problèmes aux japonais ,  puisqu un couple de nippon décide de prêter le fameux livre à Callahan .  Tout au plus cette autre réalité insondable ne peut éveiller qu un lointain espoir dans la tête d une folle comme Juliana .  S il y a une autre dimension temporelle ,  elle est loin ,  trop loin pour être poursuivie .  L uchronie sert seulement à décrire un autre monde sans méchant ni gentil . Dans la série ,  la réalité alternative montrée par les films et bien plus palpable et elle est poursuivie pendant 10 épisodes par la résistance américaine .  Elle est l objectif principal des personnages .  L uchronie sert donc à décrire un monde injuste où les gentils vaincus continuent de se battre contre les méchants vainqueurs . Et alors la série ,  déjà bien empêtrée dans sa lenteur et dans son manque de subtlité ,  fait de nouveau un faux pas dans l épisode 9 :Le second film que Juliana et Joe ont réussi à prendre aux Yakuzas montre une réalité alternative où Frank est un prisonnier exécuté par un Joe nazi après une nouvelle guerre nucléaire .  L avenir  .  On ne sait pas .  Pourquoi ajouter cette nouvelle réalité  .  On ne sait pas .  Pourquoi recentrer cette réalité alternative sur une poignée de personnages alors que la dimension universelle des premiers films avaient bien plus de puissance et de mystère  .  Juste pour orienter les décisions de ce pitoyable triangle amoureux  .  Ce qui signifie que ,  en gros ,  l élément SF le plus dingue de la série (et du livre) est utilisé comme un outil narratif de soap .  L autre réalité ce n est donc plus celle des alliés victorieux mais c est celle où l amant tue le mari dans un futur proche .  Grosse idée de merde qui plombe définitivement la série . ConcluonsThe Man in the High Castle dénature le roman originel pour en tirer un idéal inintéressant .  En gros ,  pour les gens n ayant pas aimé le roman ,  la série leur propose d être tout ce qu ils auraient aimé que le roman soit .  C est à dire une histoire sombre d un man-in-high-castle ,  chef d une résistance sourde contres les barbares nazis ,  lâchant ici et là les preuves d une réalité alternative qui fait trembler le Reich .  Vous qui avez mis des mauvaises notes au livre de K . Dick ,  c est peut-être ce que vous espériez de lui ,  une histoire pleine de méchants nazis .  Et bien la série vous l offre ,  elle vous offre ce manichéisme de mauvais aloi mais garde également la lenteur du roman ,  qui n a alors plus du tout sa place dans la série et qu on aurait pu évacuer .  La série n aurait pas dû souffrir de ce loooooooooooooong étirement sur 10 épisodes d un scénario qui avait tout pour être rythmé . On se retrouve donc avec une série qui tente de réveiller de temps en temps son spectateur avec quelques bêtes trouvailles (le personnage du chasseur de prime en est un bel exemple) mais qui peine à cacher son manque de rythme .  On se fait chier à chaque épisode ,  priant pour que ça s accélère ,  déçu de voir que l écriture brillante des personnages ne suffit pas à booster une série qui aurait eu bien besoin de boire un peu de red bull . C est pas complètement nul mais c est quand même du gâchis : 5/10Résumé :Le livre de K . Dick est lent mais c est justement parce qu il raconte peu de chose ,  et surtout la vie lente et paisible des américains vaincus par les forces de l axe .  Mais des américains qui se font à cette situation même s ils râlent un peu de temps en temps . La série ,  elle ,  dès le départ choisi de niquer toute subtilité en montrant des ricains rageux et courageux contre des pourritures nazis et des gros péteux de japonais .  Puisque ça a choisi d être con ,  ça aurait moins pu être rythmé mais non  .   C est tout mou du zboub et on se fait chier durant 10 épisodes . "	nous	je	mais	alors_que	2353	103	0	80	O	5
"Mentalist c est très sympa au démarrage : le héros en a forcément chié après avoir perdu sa femme et sa fille .  L intrigue principale reste un fil rouge (John le rouge) dont l existence ne remonte à la surface de temps en temps  .  .  . (   .   ) . ( 41614 ); parce que bon ,  faudrait pas non plus qu on ait l impression de voir une série sans trame . Finalement ça me rappelle le Caméléon : un héros super intelligent ,  beau et qui ne foire jamais . Sauf que c est lassant ,  cette gomina et ce sourire Colgate permanent ,  des flics qui savent pas bosser sans le blondinet ou encore des personnages cucu-la-praline au possible . Du coup ,  impossible de terminer la première saison : trop la sensation de perdre mon temps . Next  .  "	O	O	O	O	161	11	0	5	O	1
"La mode est à l uchronie .  J aime bien ce mot ,  il fait vachement savant .  .  . Bref ,  Philip K Dick ou Philip Roth dans sonComplot Contre l Amérique  ,  et d autres aussi se sont penché sur ce que le monde aurait été si .  .  . (   .   ) . ( 41614 ); En fait ,  pour ces deux là ,  surtout qu auraient été les Etats Unis si .  .  .  ,  car le monde hein ,  on s en fout un peu  .  Avec l uchronie ,  on ouvre un univers sans limite puisque tout peut être réécrit .  En BD ,  j aime bien la série Jour J qui exploite ce filon . Revenons à la série .  Ben ,  pas pire ,  mais hyper centré Amérique du Nord . Le principe du changement fondamental du vainqueur de la seconde guerre mondiale n apporte finalement pas grand chose ,  car on ne sait pas ce qui se passe dans le monde avec ce changement .  Que sont devenus Chine et Inde  .  L Europe ,  on devine ,  mais le reste  . Une histoire similaire aurait pu se dérouler ,  pendant la guerre ,  en Europe ,  avec sa zone libre et sa résistance .  Il est amusant de penser que la langue nationale étasunienne n a été l anglais que parce que ceux qui décidaient étaient sur la côte Est où les anglophones étaient majoritaires alors que la majorité de la population parlait alors allemand .  .  .  ça ,  ça serait une bonne idée d uchronie .  Aujourd hui ,  la langue des affaires serait l allemand et pour le coup ,  la face du monde aurait été changée . Quant à l intrigue; des agents doubles ,  des idéalistes ,  des complots ,  des trahisons ,  un triangle amoureux ,  rien que de très commun . Cette histoire simple est pourtant bien traitée ,  bien qu un peu lente parfois et sans grand rebondissement . Ceux qui n auront pas compris dès le pilot que l homme dans le haut château n est autre qu Hitler lui même dans son nid d aigle recopieront cent fois leur manuel d histoire pour Lundi prochain  .  L ambiance ,  la photo ,  la bande son sont très sympas ,  assez tendance et me rappellent diablement l univers deFallout  . En résumé ,  une série bien agréable à regarder ,  ne serait-ce que pour son côté esthétique ,  mais sans véritable Waow .  "	O	O	mais	alors_que	485	31	0	32	O	5
"Aujourd’hui je vais vous parler d’une série que beaucoup ont déjà vu mais dont j’avais envie de parler quand même parce qu’elle m’a beaucoup marquée . (   .   ) . ( 41614 ); Boys over flowers c’est un feuilleton coréen (k-drama) disponible en ce moment sur Netflix . Mais revenons au commencement .  Au début il y a un manga (japonais donc  .  ) Hana yori dango qui a débuté en 1992 et qui comptera 37 volumes .  Il fut décliné en animé ,  en série télé et en films .  Il y a eu plusieurs adaptations en drama à l’étranger : Boys over flowers en Corée ,  Meteor Shower en Chine et Meteor Garden à Taïwan . Ce qui m’intéresse ici c’est la version coréenne diffusée en 2009 .  La série compte 25 épisodes d’une heure et le moins que l’on puisse dire c’est que c’est très addictif .  Je ne ferais aucun comparatif n’ayant à ce jour pas vu les autres dramas .  J’ai regardé quelques épisodes de la version japonaise et globalement l’histoire restait semblable hormis quelques ajustements . J’ai eu le même effet que Good morning call ,  je ne pouvais pas attendre de voir la suite ,  j’ai dévoré la série en une semaine chrono ,  allant jusqu’à l’imposer à mon chéri qui m’a laissé faire -le pauvre- . Les personnages sont tous attachants ,  on ne déteste pas grand monde à part la mère du héros .  On a envie de prendre tout le monde sans ses bras pour pas qu’ils pleurent .  Bref ,  on ressent beaucoup de choses en regardant Boys over flowers .  Et c’est sans doute ça qui fait tout son succès . Il a beau avoir être fait il y a neuf ans ,  il fonctionne toujours bien et n’a pas pris une ride .  Au début pourtant j’étais dubitative ,  entre autre à cause de la coiffure de Lee Min-ho alias Gu Jun Pyo .  Leurs vêtements ne sont pas toujours non plus de très bon goût .  C’est bien souvent surjoué .  Les baisers sont torrides (oui j’aime me moquer) .  Mais petit à petit on s’attache à ce grand dadais et à ses amis ,  malgré sa capacité à être très irritant au début de la série . Ku Hye-sun alias Geum Jan Di surjoue beaucoup au début pour accentuer le côté comédie ,  par la suite cela s’arrange .  Si je ne lui donnerait pas un Oscar j’ai beaucoup aimé le personnage incarné par Kim Hyun‑joong (Yun Ji-Hu ou Ji-hoo) .  Sans déconné ,  c’est le mec le plus sympa et c’est celui qui se prend tous les râteaux… L’histoire entre So Yi Jung (Kim Bum) et Ga Eul (Kim So Eun) est-elle très touchante . Le point fort de la série ,  c’st que ce n’est pas simplement l’histoire d’un couple ou d’un triangle amoureux .  Les personnages et histoires annexes sont aussi intéressantes et on s’attache très vite à tout ce petit monde .  Qui n’a pas envie d’aller cuisiner du kimchi avec la famille déjantée de Jan di  .  La déferlante de bons sentiments et de moral pourrait nous écœurer mais pas du tout .  Bien au contraire c’est ce qui fait le petit plus de Boys over flowers . Seul petit regret les chansons qui sont répétitives et qui vont très vite vous rester dans la tête .  Notez que c’était Kim Joon alias Yi Jung qui avec son groupe de l’époque T-MAX avait fait une grosse partie du la BO .  Punaise qu’est-ce qu’elles restent bien dans la tête…Si vous n’avez encore jamais testé les drama asiatiques pourquoi ne pas commencer par celui-ci  .  C’est un bon exemple de se qui se fait le mieux dans la catégorie romance .  Une fois que vous aurez lancer le premier épisode ,  vous n’aurez qu’une seule envie engloutir les 24 autres  .   Ne sachant pas combien de temps il sera disponible ,  n’hésitez pas  .  "	nous	je	mais	O	716	38	0	15	O	10
"J ai donc fini (avec du mal) cette série que la presse vantait tant  .   Et il faut avouer que je suis fort déçu  .   S inspirant de plusieurs films mais ne trouvant jamais réellement sa voie ,  Mr Robot a trop de défauts ,  qui j espère peuvent être gommer pour la seconde saison .  Déjà le personnage double ,  c est très mal fait (à côté de Fight Club c est carrément le grand écart) et puis on s en doute assez vite .  Et on va ou  .  Il se passe quoi  .  La révolution (inintéressante) ,  le groupe de hackers (aucune psychologie des personnages) .  Le seul intérêt est le jeu de certains acteurs (Martin Wallstrom proche du héros d American Psycho) et de Remi Malek qui sauvent la série .  Le come-back (je la sentais mal) de Christian Slater est catastrophique (n est pas M . McConaughey qui veut) .   "	O	je	mais	O	176	10	0	4	O	5
"Préface servant aux gens intelligents :La deuxième saison de cette série est effroyablement mauvaise .  Véritable tentative de nous faire prendre des vessies pour des lanternes par une belle mise en scène ,  bel enrobage qui n enrobe rien . (   .   ) . ( 41614 ); Des thèmes sont traités ,  je ne me rappelle plus lesquels .  L intrigue part dans tous les sens mais jamais dans le bon .  Inspirés parfois ,  les réalisateurs ne savent pas où ils veulent en venir ,  et le cachent la plupart du temps : empilage des intrigues ,  irruption de personnages inutiles .  La folie du personnage principal est une bien pratique excuse pour justifier ce grand n importe quoi . Aux messieurs qui tenteraient de comprendre quelque chose dans ce micmac : passez votre chemin . Mr .  Robot est la dilution du sens ,  la dilution du sens au fil du temps ,  des épisodes et des saisons . Série caractéristique d une époque confuse avec ses hommes bourrés d informations et qui pourtant ignorent la réalité sociale .  Une profusion d informations pour masquer le vide ambiant . Esquisse pour trouver du sens là où visiblement il n y en avait pas (saison 1) :On aura tendance à sous-estimer l aspect critique de la série si ,  soi-même ,  on surestime sa vision critique .  Il m est donc apparu nécessaire d éclaircir quelques points qui pour beaucoup doivent être encore obscurs . En guise de préambule ,  relevons une première incohérence ,  qui facilite bien des choses :un hacker asocial ne connait pas ses voisins ,  sa voisine en l’occurrence .  Il ne leur parle pas et donc ignore s ils vendent ou non des stupéfiants .  Le hacker fera plutôt dix kilomètres pour se rendre dans un parc ou un immeuble tranquille plutôt que d engager la conversation avec un terrifiant voisin .  L hypothèse du hasard ,  de la pure coïncidence ne passent pas l épreuve de la vraisemblance .  Le Hasard ne place pas des dealers filles sympas et pas dangereuses dans l appartement attenant à celui d un hacker reclus et addict ,  à part dans les séries . Ce premier détail mineur passé ,  attaquons-nous à la bête . Et si Mr .  Robot si ce n était pas une critique primaire du capitalisme mais une critique assez acerbe du manichéisme des anticapitalistes primaires  .  Prenons le nom du conglomératEvil Corp  .  C est évidement trop gros ,  trop visible pour n être pas placé de façon bien réfléchie .  Le réalisateur a bien voulu mettre en évidence que les gentils anticapitalistes sont bien trop blancs/noirs pour avoir de la subtilité .  Le côté fight club est indéniable : et comme fight club est un film plutôt intelligent (ce qui n empêche que des gens peu intelligents y adhérent ,  ce qui est extrêmement comique ; si vous voulez une explication du pourquoi du comment ,  discutons-en dans les commentaires) on peut imaginer les meilleures choses pour Mr .  Robot .  Car le personnage de Mr .  Robot c est typiquement du Tyler Durden dans le texte : le type est hors du temps ,  assez charismatique ,  secret ,  il se dévoile peu ,  il correspond à peu près au fantasme existentiel des deux héros .  Mr .  Robot c est l ancien hacker avant-gardiste des anciens temps ,  vieux baroudeur ,  il ne touche plus aux computers (c est flagrant : pas une seule fois on ne le voit faire joujou avec un clavier) et se tient toujours retiré au cours des débats passionnés sur la meilleure façon de hacker le système .  C est une sorte de mentor/chef spirituel qui ,  chaque fois qu il devrait pourtant intervenir ,  donne l opportunité au héros de s exprimer et de se dépasser (dépasser l agoraphobie ,  la timidité ,  le manque de volonté etc .  etc . ) Mr .  Robot comme Durden constituent l archétype du type cool .  De plus : la salle d arcade défoncée où les protagonistes se retrouvent répond parfaitement à la vieille maison de banlieue abandonnée où se trame le complot de fight club .  C est par trop évident .  Des lieux retirés ,  abandonnés mais qui possèdent toujours une aura mystérieuse ,  cool ,  rétro ,  envoûtante malgré le fait que leur temps soit passé . Cette série n est donc pas manichéenne : elle révèle des fantasmes ,  propres au monde capitaliste et à son double ,  le monde schizophrénique de la critique anticapitaliste . Allons plus dans les détails .  Dans une certaine mesure Mr Robot illustre ,  peut-être malgré lui et surement malgré lui ,  la schizophrénie d une grande partie des anticapitalistes et de la totalité des cyber-altruistes ,  des soldats de la toile .  Quel est ce génie qui va instaurer une société meilleure  .  un sociopathe asocial ,  drogué ,  inapte à la vie en société etc .  En quoi ce type-humain pourrait-il paraître plus humain que ce qu il entend critiquer  .  Un zombie qui critique la zombification paraît quelque peu ridicule car la zombification est lui .  Bref ,  ces groupes de pseudo-révoltés font pitié (par leur allure physique d abord et par leur type mental ensuite) et n engagent guère à vouloir embrasser leur révolution . Une autre mythologie à démonter : celle du web libre ,  de l esprit libre du hacking et toutes ces autres bêtises .  On voit bien là que tous ces gars-là restent des enfants ,  incapables de passer à la maturité .  Ils ont des idées d enfants et des idéaux ridicules .  Ils prennent leurs désirs pour des réalités ,  ce qui est typiquement le propre des enfants . Nous on veut plus de l esclavage ni des méchantes firmes  , on veut opérer la plus grande redistribution de richesses jamais vue dans l humanité  .  Slogans creux ,  idées débiles .  Ces gars-là on jamais ouvert Tocqueville ,  qui voit bien que l inégalité des compétences ,  des talents entraîne nécessairement une inégale répartition des richesses .  Vous aurez beau redistribuer ,  presque immédiatement ,  l écart renaîtra .  D autre part ,  cela découle d un imaginaire enfantin car ces idiots-là pensent qu en faisant sauter un conglomérat (tiens une autre similitude avec fight club ; la scène de fin où ils font sauter  .  .  .  les centres de données bancaires) on va changer la société .  Ils ne pensent jamais en terme d imaginaire et de façon de penser .  Si tu détruis le bâtiment du mal ,  les mauvais vont immédiatement le reconstruire . Ce qu il faut - ce qu on peut imaginer qu il faille si on est dans une telle optique - ce n est pas qu on détruise les banques et que tout s arrange magiquement dans nos existences sans banques .  Non ,  ce qu il faut c est plutôt tuer l esprit qui ne peut vivre sans l idée de la banque .  On tue cet état d esprit et là les banques se révèlent alors inutiles .  Mais tout cela n est qu argutie ,  point de détail ,  tant la vanité de toute l entreprise transparaît . "	nous	je	mais	1328	65	0	54	O	5
"C est une série policière différente des autres sur beaucoup de points . Tout d abord ,  les enquêtes sont intéressantes ,  avec à chaque fois une liste de suspect assez longue ce qui amène un peu de suspens . (   .   ) . ( 41614 ); De plus , l intrigue principale concernant John le Rouge (le méchant) est captivante et saisissante . Malgré les moments tristes ,  les situations sérieuses ,  il y a très souvent une touche d humour qui donne le sourire ce qui est très agréable . Les relations entre les personnages sont assez classique et pourtant je ne crois pas que ce soit un si mauvais point .  Beaucoup de solidarité et d amitié (et plus si affinité) . Si j avais un reprocheà faire ,  ça serait le manque d action par moment ,  et que tout est un peu trop facile il faut le reconnaître . Cependant ,  cela fait parti des talents de jane ,  qui est un profiler (et pas un médium contrairement à ce qu on pourrait croire) de de résoudre les affaires avec plus de facilité qu un simple agent .  Et il est évident que si l on ne supporte pas ce personnage ,  alors il est difficile de supporter la série ,  puisqu elle a tendance à tourner autour de lui bien que certains épisodes soient plus centrés sur un autre personnage par moment . C est vraiment une série originale qui mérite qu on s y intéresse selon moi . "	O	je	O	272	12	0	11	O	10
"Il y avait moyen de faire une série géniale avec cette histoire et autant de moyens . (   .   ) . ( 41614 ); Ici ,  on trouve une fiction avec un thème intéressant mais qui souffre de nombreux défauts gênants :Un manque de crédibilité déjà ,  dès les premières scènes du pilote ,  un gars gagne la confiance de résistants en quelques minutes puis se voit confier une mission de la plus haute importance .  On retrouvera ce genre de situation tout au long de la série .  .  . L histoire ensuite est attendue et le spectateur attend simplement que se déroulent les événements qu il a deviné parfois il y a plusieurs épisodes .  Bien que les intrigues les plus lentes et plusréfléchiessoient pertinentes ,  le scénario a bien du mal à trouver son rythme et s apparente le plus souvent à une succession de révélations prévisibles . Pour ne rien arranger ,  les clichés sont légions (oui dénoncer des clichés par un cliché ,  c est classe) au niveau de la narration (triangle amoureux pataud ,  dualité des pires salops) mais pas seulement : la réalisation n économise aucune ficelle pour alourdir le propos . Cependant tout n est pas à jeter ,  le jeu d acteur est inégal ,  si lesrésistantssont pathétiques ,  les acteurs qui jouent John Smith ,  le ministre du commerce ou l inspecteur Kido m ont semblés très justes .  Par ailleurs ,  les décors etl habillage cultureldes États-Unis en mi-nazi mi-nippon sont très réussis ,  un habile mélange entre la réalité et la fiction opère .  De plus ,  les relations entre dignitaires nazis et les relations diplomatiques entre les deux empires sont travaillées et apportent une crédibilité nécessaire . Finalement ,  on se retrouve face à une série qui soigne l emballage (décors ,  synopsis) mais qui bâcle en grande partie la narration . "	O	O	mais	O	342	14	0	16	O	5
"Alléché par les critiques dithyrambiques entendues ci et là ,  je me suis jeté sur ce Mr . (   .   ) . ( 41614 ); Robot avec envie et plein d attentes .  .  . peut-être trop . Au bout de 9 épisodes ,  je n y arrive pas: le personnage principal m énerve ,  dès le premier épisode j ai compris letwistcensé donner un nouvel élan à l intrigue (n est pas Lynch qui veut) .  .  . bref ,  je m emmerde . Et pourtant ,  je vais la regarder jusqu à la fin ,  peut-être que le dernier épisode dévoilera des trucs inattendus . EDIT après visionnage du dernier épisode:  .  .  . hein ben non :-("	O	je	O	O	137	15	0	6	O	1
"Casting impeccable ,  climat froid ,  thriller informatique ,  complots à gogo ,  soif de liberté et envie de s’affranchir du carcan de la globalisation tout en faisant partie intégrante du système ,  petites névroses plus ou moins communes ,  on peut dire que Mr Robot a mis le paquet dès ses débuts . L’épisode pilot ,  accrocheur comme il se doit ,  nous faisant découvrir Eliot ,  notre énigmatique héros ,  un peu autiste sur les bords ,  complètement geek au milieu ,  et très dérangé un peu partout . Eliot nous fait tout de suite comprendre qu’il ne sait pas très bien à quel degrés il est dérangé ,  il se demande s’il n’est pas schizophrène ,  nous parle comme si on était ses amis imaginaires et nous bêtement on se croit doué en pensant à fight club et à d’autres références du même genre quand il croise la route du mystérieux Mr Robot . Oui sauf que ce n’est pas nous qui y avons pensé ,  c’est Eliot qui nous a mis sur cette piste immédiatement . On sait donc qu’il y a peu de chance pour qu’on se retrouve avec une révélation à la Tyler Durden ,  ou si c’est le cas ,  les pistes auront été bien brouillées pour nous faire renoncer à cette idée avant la révélation ,  et en même temps peu importe ,  on espère juste être surpris à un moment ou à un autre . Dès les premiers épisodes ,  la série se paie le luxe de jouer avec nos attentes ,  au grès de petites ellipses ,  de rencontres inopinées ,  et surtout en nous faisant voir les soucis des autres personnages ,  leurs choix ,  les ramifications à l’infini qu’on pourra supputer entre tous: après tout le héros est tiraillé entre plusieurs choix mais c’est un peu le cas de tout le monde ,  explorons un peu leurs univers parallèles . Ça promet un joyeux bazar ,  et va nous obliger à bien boucler notre ceinture pour pouvoir suivre .  Personnellement ça me demande quand même quelques efforts pour m’intéresser de la même façon à chaque nouvelle étape et rebondissement entre chaque entreprise ,  ou entité plus ou moins secrète . Normal qu’au milieu de tout ça notre héros se noie un peu ,  et nous aussi on a parfois un peu de mal à comprendre où il en est et surtout où il va (tiens je me rends compte que c’était pas mal de citer le chanteur de blur en titre de critique parce que pour l’instant la série me laisse dans le flou sur pas mal de points) ,  mais c’est aussi pour ça qu’on est curieux de le voir évoluer . Malheureusement ,  cette quête du lui et son lâcher prise total passent par la drogue ,  et moi autant je peux trouver ça bien de voir de temps en temps les méfaits de la drogue ,  autant là j’aurais aimé pour une fois découvrir un autre exutoire pour le héros . Mais pour le reste c’est très bien ,  les acteurs sont tous très bien choisis ,  on aime Christian Slater pour lequel on aurait envie de revoir le nom de la rose - mais ça ferait mal de mesurer son vieillissement ,  on découvre la gueule hors norme du héros qui nous fascine autant que son caractère et on rêve de voir davantage les autres personnages qui ont aussi leurs petits secrets à livrer . "	nous	je	mais	O	619	11	0	36	O	10
"La série sympa qui ne demande pas un grand investissement intellectuel ,  avec un personnage principal charismatique et divertissant ,  des sidekicks stéréotypés comme il faut mais pas (trop) gonflants ,  un fil rouge qui se suit facilement et une mécanique pour les intrigues qui tient la route . Ca ne restera pas dans les annales mais on y retourne avec plaisir après avoir fini Dexter et avant d attaquer the Wire . "	O	O	mais	O	77	2	0	3	O	5
"Vrai coup de coeur pour cette série .  D habitude ,  je ne suis pas accroc aux séries policières mais celle-ci est différente . (   .   ) . ( 41614 ); Lhumour est omni présent et c est un vrai régal de découvrir les stratagèmes de Patrick Jane pour confondre les assins .  Seul bémol ,  la fin de John le rouge un peu bâclée . "	O	je	mais	O	75	6	0	2	O	10
"Du fun .  De l’humour .  De l’action .  De l’espièglerie .  De la violence .  Du fantastique .  Du suspense .  Des personnages hauts en couleur .  Du rebondissement .  Max Landis prend tous ces ingrédients pour en faire un cocktail dont on s’en souvient le lendemain . (   .   ) . ( 41614 ); Ce cocktail s’appelle Dirk Gently ,  détective holistique et ça se boit sans soif .  Je compte sur vous pour la regarder et en parler .  La série mérite tant d’être (re)connue . La critique qui redemande une dose de Dirk : http://marvelll . fr/critique-dirk-gently-detective-holistique-saison-1/"	O	O	O	O	117	16	0	1	O	10
